test_id,config,claim_index,claim,supported,reason
f924c3bb5f74d6ee,B1,6,The FAA grounded 171 of the 737 Max 9 jets for safety inspections,True,FAA grounded 171 Boeing 737 Max 9 planes for inspection.
f924c3bb5f74d6ee,B1,7,The FAA's review has revealed issues such as loose bolts,True,"Reviews uncovered issues such as loose bolts, per evidence."
f924c3bb5f74d6ee,B1,8,Boeing has stated it will cooperate fully with the investigation,True,Boeing said it would cooperate fully and transparently with investigation.
f924c3bb5f74d6ee,B1,9,Alaska Airlines has expressed frustration over the grounding,True,"Alaska Airlines boss expressed frustration over the grounding, per evidence."
f924c3bb5f74d6ee,B1,10,United Airlines has expressed frustration over the grounding,True,"United Airlines boss also expressed frustration, per evidence."
f924c3bb5f74d6ee,B1,11,Alaska Airlines has indicated that inspections have found multiple loose bolts on the affected planes,True,Alaska Airlines boss said inspections found many loose bolts.
f924c3bb5f74d6ee,B1,12,United Airlines has indicated that inspections have found multiple loose bolts on the affected planes,False,"Evidence only attributes loose bolt finding to Alaska Airlines, not United."
f924c3bb5f74d6ee,M,1,The Federal Aviation Administration grounded 171 Boeing 737 Max 9 planes.,True,"FAA grounded 171 Boeing 737 Max 9 planes, stated directly."
f924c3bb5f74d6ee,M,2,The grounding followed a mid-air incident.,True,"Grounding followed the mid-air blowout incident, per evidence."
f924c3bb5f74d6ee,M,3,Part of an Alaska Airlines plane's fuselage fell off during the incident.,True,"Fuselage section fell off Alaska Airlines plane, stated directly."
f924c3bb5f74d6ee,M,4,The incident prompted an emergency landing.,True,Plane made emergency landing/descent after the incident.
f924c3bb5f74d6ee,M,5,The FAA is conducting inspections to ensure the safety of the Boeing 737 Max 9 aircraft.,True,"FAA inspecting jets to ensure safety, stated directly."
f924c3bb5f74d6ee,M,6,An investigation has been launched into Boeing's quality control processes.,True,FAA launched investigation of Boeing's quality control processes.
f924c3bb5f74d6ee,M,7,The investigation particularly concerns a door plug that blew off during the flight.,True,"Investigation concerns door plug that blew off, stated directly."
f924c3bb5f74d6ee,M,8,Boeing has announced plans to increase quality inspections.,True,"Boeing announced increased quality inspections, stated directly."
f924c3bb5f74d6ee,M,9,Boeing will involve an outside party to assess its production practices.,True,"Outside party brought in to assess production practices, stated directly."
f924c3bb5f74d6ee,M,10,There were no reported injuries among the passengers.,True,No serious injuries/no reports of injuries mentioned in evidence.
f924c3bb5f74d6ee,M_nocap,1,The Federal Aviation Administration (FAA) grounded 171 Boeing 737 Max 9 planes.,True,"FAA grounded 171 Boeing 737 Max 9 planes, explicitly stated."
f924c3bb5f74d6ee,M_nocap,2,The grounding followed a mid-air incident.,True,"Grounding followed the fuselage blowout incident, per evidence."
f924c3bb5f74d6ee,M_nocap,3,"In the mid-air incident, part of an Alaska Airlines plane's fuselage fell off.",True,Evidence states part of Alaska Airlines plane's fuselage fell off.
f924c3bb5f74d6ee,M_nocap,4,The FAA is conducting inspections to ensure the safety of the aircraft.,True,FAA inspecting jets to ensure safety before returning to service.
f924c3bb5f74d6ee,M_nocap,5,The FAA is prioritizing public safety.,True,FAA said first priority was keeping the flying public safe.
f924c3bb5f74d6ee,M_nocap,6,Boeing has acknowledged a 'quality escape' related to the incident.,True,Boeing boss described the problem as a 'quality escape'.
f924c3bb5f74d6ee,M_nocap,7,Boeing is cooperating with an investigation into its production processes.,True,Boeing said it would cooperate fully and transparently with investigation.
f924c3bb5f74d6ee,M_nocap,8,The investigation into Boeing's production processes may have included issues like loose bolts.,True,Evidence states reviews uncovered issues such as loose bolts.
f924c3bb5f74d6ee,M_nocap,9,Boeing plans to increase quality inspections in response to the incident.,True,Boeing says there will be more quality inspections for 737 Max.
f924c3bb5f74d6ee,M_nocap,10,Boeing has engaged an outside party to assess its production practices.,True,Boeing said outside party would be brought in to assess practices.
fb139a5996b312cc,B0,1,A pro-Israel rally recently took place in London,False,"Evidence describes pro-Palestinian march in London, not pro-Israel rally."
fb139a5996b312cc,B0,2,The rally emphasized the urgent need for the release of hostages held by Hamas,False,No London rally emphasizing hostage release is mentioned.
fb139a5996b312cc,B0,3,Demonstrators gathered to express solidarity with Israel,False,No evidence of solidarity demonstration with Israel in London.
fb139a5996b312cc,B0,4,Demonstrators gathered to advocate for the safe return of individuals taken during the ongoing conflict,False,No such demonstrator advocacy is described in evidence.
fb139a5996b312cc,B0,5,The event featured speeches from community leaders,False,No mention of speeches by community leaders.
fb139a5996b312cc,B0,6,The event featured speeches from activists,False,No mention of speeches by activists at any event.
fb139a5996b312cc,B0,7,The speakers highlighted the humanitarian aspects of the situation,False,No speakers or humanitarian speech content mentioned.
fb139a5996b312cc,B0,8,The speakers called for international support,False,No mention of speakers calling for international support.
fb139a5996b312cc,B0,9,Participants sought to raise awareness,False,No evidence participants sought to raise awareness.
fb139a5996b312cc,B0,10,Participants sought to promote peace,False,No evidence participants sought to promote peace.
fb139a5996b312cc,B1,1,There are various protests related to the ongoing conflict between Israel and Hamas.,True,"Evidence describes multiple protests related to the conflict, e.g. Tel Aviv rally, London marches."
fb139a5996b312cc,B1,2,The protests particularly focus on the situation of hostages.,True,"Multiple protests focus on hostages, e.g. Kerem Shalom demonstration and Tel Aviv rally."
fb139a5996b312cc,B1,3,Families of Israeli hostages have participated in demonstrations.,True,Families of hostages joined Tel Aviv rally and Kerem Shalom protest.
fb139a5996b312cc,B1,4,Families of Israeli hostages blocked humanitarian aid trucks to Gaza.,False,"Protesters included hostage families but also soldiers' parents and activists, not solely hostage families."
fb139a5996b312cc,B1,5,Families of Israeli hostages demanded that no aid be provided until all hostages are released.,False,"Evidence says protesters generally demanded this, not specifically families of hostages."
fb139a5996b312cc,B1,6,There have been pro-Palestinian marches in London.,True,Evidence explicitly describes pro-Palestinian marches in London.
fb139a5996b312cc,B1,7,The evidence does not mention a specific pro-Israel rally calling for the release of hostages.,False,"Evidence does mention a Tel Aviv rally by hostage families, contradicting this claim."
fb139a5996b312cc,B1,8,Discussions surrounding hostage negotiations are ongoing.,True,Evidence describes ongoing hostage talks and negotiations.
fb139a5996b312cc,B1,9,International mediators are involved in efforts to secure the release of hostages.,True,"Qatar, Egypt, US officials mediating hostage release efforts per evidence."
fb139a5996b312cc,M,1,Families of hostages in Israel have been actively protesting.,True,"Families of hostages blocked aid trucks and attended rallies, evidence shows protesting."
fb139a5996b312cc,M,2,Families of hostages in Israel have blocked humanitarian aid trucks to Gaza.,True,Evidence states hostage families were among protesters blocking aid trucks.
fb139a5996b312cc,M,3,Families of hostages have blocked humanitarian aid trucks to Gaza until the hostages are released.,True,Protesters explicitly demanded no aid until hostages released.
fb139a5996b312cc,M,4,There have been significant gatherings in Tel Aviv.,True,Massive rally and thousands gathered in Tel Aviv mentioned.
fb139a5996b312cc,M,5,Families of hostages have participated in rallies in Tel Aviv.,True,Families of hostages joined the Tel Aviv rally per evidence.
fb139a5996b312cc,M,6,The rallies in Tel Aviv emphasized the plight of those still held captive.,True,Uppermost on minds was the hostages still held in Gaza.
fb139a5996b312cc,M,7,There are ongoing protests in London related to the conflict.,True,Seventh national pro-Palestinian march held in London described.
fb139a5996b312cc,M,8,The ongoing protests in London are primarily pro-Palestinian in nature.,True,Evidence explicitly calls them pro-Palestinian marches.
fb139a5996b312cc,M_nocap,1,Families of hostages in Israel have been actively protesting,True,Evidence [3] shows hostage families protesting at Kerem Shalom crossing.
fb139a5996b312cc,M_nocap,2,Families of hostages in Israel have blocked humanitarian aid trucks to Gaza,True,Evidence [3] states protesters including hostage families blocked aid trucks.
fb139a5996b312cc,M_nocap,3,Families of hostages in Israel are demanding no aid until all hostages are released,True,Evidence [3] states protesters demand no aid until hostages released.
fb139a5996b312cc,M_nocap,4,There have been significant rallies in Tel Aviv where families of hostages gathered,True,Evidence [4] describes massive Tel Aviv rally with hostage families.
fb139a5996b312cc,M_nocap,5,The Tel Aviv rallies mark the ongoing captivity of around 130 individuals,True,Evidence [4] says rally marked 100 days of captivity of around 130 hostages.
fb139a5996b312cc,M_nocap,6,The around 130 individuals were taken by Hamas,True,Evidence [4] states hostages were abducted by Hamas.
fb139a5996b312cc,M_nocap,7,There are ongoing protests in London related to the conflict,True,Evidence [2] describes ongoing pro-Palestinian marches in London.
fe0a1561794c2b3f,B0,1,Russia carried out missile strikes in Kharkiv,True,Evidence describes Russian missile strikes on Kharkiv multiple times.
fe0a1561794c2b3f,B0,2,The missile strikes caused significant damage to a hotel in Kharkiv,False,No mention of a hotel being damaged anywhere in evidence.
fe0a1561794c2b3f,B0,3,The attack on the hotel is part of a broader pattern of missile assaults,False,"No hotel attack mentioned, so cannot be part of a pattern."
fe0a1561794c2b3f,B0,4,The broader pattern of missile assaults targets civilian infrastructure in the region,True,"Evidence shows repeated strikes on residential buildings, supermarkets, warehouses in region."
